Status,Score,Match_type,Match_addr,City,Region,Country,LangCode,Addr_type,Distance,lon,lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_City,ARC_State,ORGANIZATI,CITY_1,STATE,COUNTRY_1,AWARDS,FUNDING
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,JOHN JAY COLLEGE OF CRIMINAL JUSTICE,NEW YORK,NY,UNITED STATES,4,980534
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,JEWISH HOME AND HOSPITAL LIFECARE SYSTEM,NEW YORK,NY,UNITED STATES,1,220099
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"KOGNITO SOLUTIONS, LLC",NEW YORK,NY,UNITED STATES,1,213157
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"LUCERNA, INC.",NEW YORK,NY,UNITED STATES,2,461834
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,MEDGAR EVERS COLLEGE,NEW YORK,NY,UNITED STATES,2,642432
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"MONTEFIORE MEDICAL CENTER (BRONX, NY)",NEW YORK,NY,UNITED STATES,2,1321017
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"NANOMETICS, LLC",NEW YORK,NY,UNITED STATES,2,974918
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NATIONAL CENTER ON ADDICTION/SUB ABUSE,NEW YORK,NY,UNITED STATES,3,1620577
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NATIONAL DEVELOPMENT & RES INSTITUTES,NEW YORK,NY,UNITED STATES,13,5351684
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK BLOOD CENTER,NEW YORK,NY,UNITED STATES,11,6447563
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK ACADEMY OF SCIENCES,NEW YORK,NY,UNITED STATES,3,90000
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK GENOME CENTER,NEW YORK,NY,UNITED STATES,7,18085332
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK STATE PSYCHIATRIC INSTITUTE,NEW YORK,NY,UNITED STATES,99,42984276
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK STRUCTURAL BIOLOGY CENTER,NEW YORK,NY,UNITED STATES,3,3112408
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK UNIVERSITY,NEW YORK,NY,UNITED STATES,142,56295459
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NY,UNITED STATES,440,190201413
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"NOOM, INC.",NEW YORK,NY,UNITED STATES,2,952322
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"PARKSIDE SCIENTIFIC, INC.",NEW YORK,NY,UNITED STATES,1,224890
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,PLANNED PARENTHOOD-WORLD POPULATION,NEW YORK,NY,UNITED STATES,1,6718
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,POPULATION COUNCIL,NEW YORK,NY,UNITED STATES,7,4265958
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,PUBLIC HEALTH SOLUTIONS,NEW YORK,NY,UNITED STATES,2,794603
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,QUEENSBOROUGH COMMUNITY COLLEGE,NEW YORK,NY,UNITED STATES,1,311522
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,New York,NY,"RGENIX, INC.",New York,NY,UNITED STATES,1,1117983
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,RIVERSIDE RESEARCH INSTITUTE,NEW YORK,NY,UNITED STATES,3,1663087
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,ROCKEFELLER UNIVERSITY,NEW YORK,NY,UNITED STATES,125,64825100
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,SCHOLASTIC INC,NEW YORK,NY,UNITED STATES,1,415925
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,SLOAN-KETTERING INST CAN RESEARCH,NEW YORK,NY,UNITED STATES,265,132376439
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,SOCIAL SCIENCES INNOVATIONS CORPORATION,NEW YORK,NY,UNITED STATES,1,536828
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"SOLVE, INC.",NEW YORK,NY,UNITED STATES,1,223181
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"SOTERIX MEDICAL,INC.",NEW YORK,NY,UNITED STATES,1,999619
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"SPHERYX, INC.",NEW YORK,NY,UNITED STATES,1,318318
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,STATE COLLEGE OF OPTOMETRY,NEW YORK,NY,UNITED STATES,8,2159409
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"TRANSCENDENT INTERNATIONAL, LLC",NEW YORK,NY,UNITED STATES,3,1023055
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,VISITING NURSE SERVICE OF NEW YORK,NEW YORK,NY,UNITED STATES,2,1070641
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,WEILL MEDICAL COLL OF CORNELL UNIV,NEW YORK,NY,UNITED STATES,286,128534964
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,"WORLD PARKINSON COALITION, INC.",NEW YORK,NY,UNITED STATES,1,50000
T,100,A,"New York, New York",New York,New York,USA,ENG,Locality,0,-74.00712,40.714551,-74.00712,40.714551,-74.057121,-73.957121,40.66455,40.76455,NEW YORK,NY,YESHIVA UNIVERSITY,NEW YORK,NY,UNITED STATES,1,1
M,100,A,"Hoboken, New Jersey",Hoboken,New Jersey,USA,ENG,Locality,0,-74.030969,40.737163,-74.030969,40.737163,-74.080971,-73.980971,40.68716,40.78716,HOBOKEN,NJ,STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ,UNITED STATES,3,1110375
M,100,A,"Hackensack, New Jersey",Hackensack,New Jersey,USA,ENG,Locality,0,-74.044457,40.886064,-74.044457,40.886064,-74.094461,-73.994461,40.83606,40.93606,HACKENSACK,NJ,HACKENSACK UNIVERSITY MEDICAL CENTER,HACKENSACK,NJ,UNITED STATES,2,509668
M,100,A,"Hackensack, New Jersey",Hackensack,New Jersey,USA,ENG,Locality,0,-74.044457,40.886064,-74.044457,40.886064,-74.094461,-73.994461,40.83606,40.93606,HACKENSACK,NJ,"INQUISITHEALTH, INC.",HACKENSACK,NJ,UNITED STATES,2,834176
T,100,A,"Saranac Lake, New York",Saranac Lake,New York,USA,ENG,Locality,0,-74.131788,44.324532,-74.131788,44.324532,-74.181791,-74.081791,44.27453,44.37453,SARANAC LAKE,NY,"TRUDEAU INSTITUTE, INC.",SARANAC LAKE,NY,UNITED STATES,1,243750
M,100,A,"Newark, New Jersey",Newark,New Jersey,USA,ENG,Locality,0,-74.174208,40.731973,-74.174208,40.731973,-74.224211,-74.124211,40.68197,40.78197,NEWARK,NJ,NEW JERSEY INSTITUTE OF TECHNOLOGY,NEWARK,NJ,UNITED STATES,7,1966456
M,100,A,"Newark, New Jersey",Newark,New Jersey,USA,ENG,Locality,0,-74.174208,40.731973,-74.174208,40.731973,-74.224211,-74.124211,40.68197,40.78197,NEWARK,NJ,RBHS-NEW JERSEY MEDICAL SCHOOL,NEWARK,NJ,UNITED STATES,87,41938772
M,100,A,"Newark, New Jersey",Newark,New Jersey,USA,ENG,Locality,0,-74.174208,40.731973,-74.174208,40.731973,-74.224211,-74.124211,40.68197,40.78197,NEWARK,NJ,RBHS-SCHOOL/ HEALTH RELATED PROFESSIONS,NEWARK,NJ,UNITED STATES,1,30390
M,100,A,"Newark, New Jersey",Newark,New Jersey,USA,ENG,Locality,0,-74.174208,40.731973,-74.174208,40.731973,-74.224211,-74.124211,40.68197,40.78197,NEWARK,NJ,RBHS-SCHOOL OF DENTAL MEDICINE,NEWARK,NJ,UNITED STATES,3,1300223
M,100,A,"Newark, New Jersey",Newark,New Jersey,USA,ENG,Locality,0,-74.174208,40.731973,-74.174208,40.731973,-74.224211,-74.124211,40.68197,40.78197,NEWARK,NJ,RUTGERS THE STATE UNIV OF NJ NEWARK,NEWARK,NJ,UNITED STATES,19,6110794
M,100,A,"Newark, New Jersey",Newark,New Jersey,USA,ENG,Locality,0,-74.174208,40.731973,-74.174208,40.731973,-74.224211,-74.124211,40.68197,40.78197,NEWARK,NJ,"SIMPHOTEK, INC.",NEWARK,NJ,UNITED STATES,1,750200
M,100,A,"Lakewood, New Jersey",Lakewood,New Jersey,USA,ENG,Locality,0,-74.176968,40.079893,-74.176968,40.079893,-74.226971,-74.126971,40.02989,40.12989,LAKEWOOD,NJ,"AVIV BIOMEDICAL, INC.",LAKEWOOD,NJ,UNITED STATES,1,983965
M,100,A,"Franklin Lakes, New Jersey",Franklin Lakes,New Jersey,USA,ENG,Locality,0,-74.200058,41.020321,-74.200058,41.020321,-74.250061,-74.150061,40.97032,41.07032,FRANKLIN LAKES,NJ,"BECTON, DICKINSON AND COMPANY",FRANKLIN LAKES,NJ,UNITED STATES,1,500000
M,100,A,"West Orange, New Jersey",West Orange,New Jersey,USA,ENG,Locality,0,-74.258028,40.80984,-74.258028,40.80984,-74.308031,-74.208031,40.75984,40.85984,WEST ORANGE,NJ,"KESSLER FOUNDATION, INC.",WEST ORANGE,NJ,UNITED STATES,4,614077
M,100,A,"South Orange, New Jersey",South Orange,New Jersey,USA,ENG,Locality,0,-74.258261,40.747341,-74.258261,40.747341,-74.308261,-74.208261,40.69734,40.79734,SOUTH ORANGE,NJ,SETON HALL UNIVERSITY,SOUTH ORANGE,NJ,UNITED STATES,2,172928
M,100,A,"Livingston, New Jersey",Livingston,New Jersey,USA,ENG,Locality,0,-74.317419,40.795531,-74.317419,40.795531,-74.367421,-74.267421,40.74553,40.84553,LIVINGSTON,NJ,ST. BARNABAS MEDICAL CENTER,LIVINGSTON,NJ,UNITED STATES,2,529268
M,100,A,"East Hanover, New Jersey",East Hanover,New Jersey,USA,ENG,Locality,0,-74.36062,40.825972,-74.36062,40.825972,-74.410621,-74.310621,40.77597,40.87597,EAST HANOVER,NJ,BIOINVENU CORPORATION,EAST HANOVER,NJ,UNITED STATES,1,330536
M,100,A,"Summit, New Jersey",Summit,New Jersey,USA,ENG,Locality,0,-74.36213,40.717512,-74.36213,40.717512,-74.412131,-74.312131,40.66751,40.76751,SUMMIT,NJ,"MH ACOUSTICS, LLC",SUMMIT,NJ,UNITED STATES,1,945095
M,100,A,"Scotch Plains, New Jersey",Scotch Plains,New Jersey,USA,ENG,Locality,0,-74.395421,40.648501,-74.395421,40.648501,-74.445421,-74.345421,40.5985,40.6985,Scotch Plains,NJ,"UNIQUE MOBILITY DEVICES, LLC",Scotch Plains,NJ,UNITED STATES,1,150000
M,100,A,"New Providence, New Jersey",New Providence,New Jersey,USA,ENG,Locality,0,-74.402258,40.709674,-74.402258,40.709674,-74.452261,-74.352261,40.65967,40.75967,NEW PROVIDENCE,NJ,"SINGLETO2 THERAPEUTICS, LLC",NEW PROVIDENCE,NJ,UNITED STATES,1,148507
M,100,A,"East Brunswick, New Jersey",East Brunswick,New Jersey,USA,ENG,Locality,0,-74.420069,40.417592,-74.420069,40.417592,-74.470071,-74.370071,40.36759,40.46759,EAST BRUNSWICK,NJ,"BIONEX PHARMACEUTICALS, LLC",EAST BRUNSWICK,NJ,UNITED STATES,1,225000
T,100,A,"Highland Park, New Jersey",Highland Park,New Jersey,USA,ENG,Locality,0,-74.422329,40.49725,-74.422329,40.49725,-74.472331,-74.372331,40.44725,40.54725,HIGHLAND PARK,NJ,BRIGHT CLOUD INTERNATIONAL CORPORATION,HIGHLAND PARK,NJ,UNITED STATES,1,567984
M,100,A,"New Brunswick, New Jersey",New Brunswick,New Jersey,USA,ENG,Locality,0,-74.443807,40.494771,-74.443807,40.494771,-74.493811,-74.393811,40.44477,40.54477,NEW BRUNSWICK,NJ,RBHS -CANCER INSTITUTE OF NEW JERSEY,NEW BRUNSWICK,NJ,UNITED STATES,34,12285219
M,100,A,"New Brunswick, New Jersey",New Brunswick,New Jersey,USA,ENG,Locality,0,-74.443807,40.494771,-74.443807,40.494771,-74.493811,-74.393811,40.44477,40.54477,NEW BRUNSWICK,NJ,RUTGERS BIOMEDICAL/HEALTH SCIENCES-RBHS,NEW BRUNSWICK,NJ,UNITED STATES,5,2882733
M,100,A,"Gillette, New Jersey",Gillette,New Jersey,USA,ENG,Locality,0,-74.468067,40.680644,-74.468067,40.680644,-74.518071,-74.418071,40.63064,40.73064,Gillette,NJ,"REAL PREVENTION, LLC",Gillette,NJ,UNITED STATES,1,149947
M,100,A,"North Brunswick, New Jersey",North Brunswick,New Jersey,USA,ENG,Locality,0,-74.471899,40.4678,-74.471899,40.4678,-74.521901,-74.421901,40.4178,40.5178,NORTH BRUNSWICK,NJ,"ACTINOBAC BIOMED, INC.",NORTH BRUNSWICK,NJ,UNITED STATES,1,140000
M,100,A,"North Brunswick, New Jersey",North Brunswick,New Jersey,USA,ENG,Locality,0,-74.471899,40.4678,-74.471899,40.4678,-74.521901,-74.421901,40.4178,40.5178,NORTH BRUNSWICK,NJ,"NUTRASORB, LLC",NORTH BRUNSWICK,NJ,UNITED STATES,1,71129
M,100,A,"North Brunswick, New Jersey",North Brunswick,New Jersey,USA,ENG,Locality,0,-74.471899,40.4678,-74.471899,40.4678,-74.521901,-74.421901,40.4178,40.5178,NORTH BRUNSWICK,NJ,"TRIM-EDICINE, INC.",NORTH BRUNSWICK,NJ,UNITED STATES,1,833693
M,100,A,"Piscataway, New Jersey",Piscataway,New Jersey,USA,ENG,Locality,0,-74.473127,40.5382,-74.473127,40.5382,-74.523131,-74.423131,40.4882,40.5882,PISCATAWAY,NJ,RBHS-ROBERT WOOD JOHNSON MEDICAL SCHOOL,PISCATAWAY,NJ,UNITED STATES,67,27807522
M,100,A,"Piscataway, New Jersey",Piscataway,New Jersey,USA,ENG,Locality,0,-74.473127,40.5382,-74.473127,40.5382,-74.523131,-74.423131,40.4882,40.5882,PISCATAWAY,NJ,RBHS-SCHOOL OF PUBLIC HEALTH,PISCATAWAY,NJ,UNITED STATES,12,5172931
M,100,A,"Piscataway, New Jersey",Piscataway,New Jersey,USA,ENG,Locality,0,-74.473127,40.5382,-74.473127,40.5382,-74.523131,-74.423131,40.4882,40.5882,PISCATAWAY,NJ,"RUTGERS, THE STATE UNIV OF N.J.",PISCATAWAY,NJ,UNITED STATES,131,55877892
T,100,A,"Morristown, New Jersey",Morristown,New Jersey,USA,ENG,Locality,0,-74.477129,40.793012,-74.477129,40.793012,-74.527131,-74.427131,40.74301,40.84301,MORRISTOWN,NJ,"ATLANTIC HEALTH SYSTEM, INC.",MORRISTOWN,NJ,UNITED STATES,1,50000
M,96.5,A,"Galloway Twp, New Jersey",Galloway Twp,New Jersey,USA,ENG,Locality,0,-74.500759,39.467422,-74.500759,39.467422,-74.550761,-74.450761,39.41742,39.51742,GALLOWAY,NJ,RICHARD STOCKTON COLLEGE OF NEW JERSEY,GALLOWAY,NJ,UNITED STATES,1,380133
M,100,A,"Cranbury, New Jersey",Cranbury,New Jersey,USA,ENG,Locality,0,-74.505029,40.328202,-74.505029,40.328202,-74.555031,-74.455031,40.2782,40.3782,Cranbury,NJ,VAXINNATE CORPORATION,Cranbury,NJ,UNITED STATES,1,214313
M,100,A,"Cranbury, New Jersey",Cranbury,New Jersey,USA,ENG,Locality,0,-74.505029,40.328202,-74.505029,40.328202,-74.555031,-74.455031,40.2782,40.3782,CRANBURY,NJ,WHITE GLOBAL PHARMA CONSU,CRANBURY,NJ,UNITED STATES,1,39000
M,100,A,"Somerset, New Jersey",Somerset,New Jersey,USA,ENG,Locality,0,-74.522969,40.498331,-74.522969,40.498331,-74.572971,-74.472971,40.44833,40.54833,SOMERSET,NJ,"LIGHT AGE, INC.",SOMERSET,NJ,UNITED STATES,1,300000
M,100,A,"Monmouth Junction, New Jersey",Monmouth Junction,New Jersey,USA,ENG,Locality,0,-74.548257,40.378522,-74.548257,40.378522,-74.598261,-74.498261,40.32852,40.42852,MONMOUTH JUNCTION,NJ,"CYTOSORBENTS, INC.",MONMOUTH JUNCTION,NJ,UNITED STATES,1,774516
M,100,A,"Monmouth Junction, New Jersey",Monmouth Junction,New Jersey,USA,ENG,Locality,0,-74.548257,40.378522,-74.548257,40.378522,-74.598261,-74.498261,40.32852,40.42852,MONMOUTH JUNCTION,NJ,"PHARMASEQ, INC.",MONMOUTH JUNCTION,NJ,UNITED STATES,1,71449
M,97.67,A,"Windsor, New Jersey",Windsor,New Jersey,USA,ENG,Locality,0,-74.58487,40.244783,-74.58487,40.244783,-74.634871,-74.534871,40.19478,40.29478,EAST WINDSOR,NJ,"FOCALCOOL, LLC",EAST WINDSOR,NJ,UNITED STATES,1,477470
M,100,A,"Plainsboro, New Jersey",Plainsboro,New Jersey,USA,ENG,Locality,0,-74.595848,40.334052,-74.595848,40.334052,-74.645851,-74.545851,40.28405,40.38405,PLAINSBORO,NJ,"XENOBIOTIC LABORATORIES, INC.",PLAINSBORO,NJ,UNITED STATES,1,633945
M,100,A,"Hillsborough, New Jersey",Hillsborough,New Jersey,USA,ENG,Locality,0,-74.653109,40.482552,-74.653109,40.482552,-74.703111,-74.603111,40.43255,40.53255,HILLSBOROUGH,NJ,"ALLIED INNOVATIVE SYSTEMS, LLC",HILLSBOROUGH,NJ,UNITED STATES,3,1440242
M,100,A,"Princeton, New Jersey",Princeton,New Jersey,USA,ENG,Locality,0,-74.658727,40.349921,-74.658727,40.349921,-74.708731,-74.608731,40.29992,40.39992,PRINCETON,NJ,"DIAMIR, LLC",PRINCETON,NJ,UNITED STATES,2,1003945
M,100,A,"Princeton, New Jersey",Princeton,New Jersey,USA,ENG,Locality,0,-74.658727,40.349921,-74.658727,40.349921,-74.708731,-74.608731,40.29992,40.39992,PRINCETON,NJ,"MATHEMATICA POLICY RESEARCH, INC.",PRINCETON,NJ,UNITED STATES,1,547852
M,100,A,"Princeton, New Jersey",Princeton,New Jersey,USA,ENG,Locality,0,-74.658727,40.349921,-74.658727,40.349921,-74.708731,-74.608731,40.29992,40.39992,PRINCETON,NJ,PRINCETON UNIVERSITY,PRINCETON,NJ,UNITED STATES,132,46444859
M,100,A,"Princeton, New Jersey",Princeton,New Jersey,USA,ENG,Locality,0,-74.658727,40.349921,-74.658727,40.349921,-74.708731,-74.608731,40.29992,40.39992,PRINCETON,NJ,"SARCOIDOSIS DIAGNOSTIC TESTING, LLC",PRINCETON,NJ,UNITED STATES,1,2500
M,100,A,"Princeton, New Jersey",Princeton,New Jersey,USA,ENG,Locality,0,-74.658727,40.349921,-74.658727,40.349921,-74.708731,-74.608731,40.29992,40.39992,PRINCETON,NJ,"SOLIGENIX, INC.",PRINCETON,NJ,UNITED STATES,2,8679966
M,100,A,"Skillman, New Jersey",Skillman,New Jersey,USA,ENG,Locality,0,-74.699369,40.428672,-74.699369,40.428672,-74.749371,-74.649371,40.37867,40.47867,SKILLMAN,NJ,"BIO TILLION, LLC",SKILLMAN,NJ,UNITED STATES,2,1931642
M,100,A,"Trenton, New Jersey",Trenton,New Jersey,USA,ENG,Locality,0,-74.759399,40.217883,-74.759399,40.217883,-74.809401,-74.709401,40.16788,40.26788,TRENTON,NJ,"ADVANCED TACTILE IMAGING, INC.",TRENTON,NJ,UNITED STATES,3,678706
M,100,A,"Trenton, New Jersey",Trenton,New Jersey,USA,ENG,Locality,0,-74.759399,40.217883,-74.759399,40.217883,-74.809401,-74.709401,40.16788,40.26788,TRENTON,NJ,"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,1,575753
M,100,A,"Ewing, New Jersey",Ewing,New Jersey,USA,ENG,Locality,0,-74.800608,40.269793,-74.800608,40.269793,-74.850611,-74.750611,40.21979,40.31979,EWING,NJ,COLLEGE OF NEW JERSEY,EWING,NJ,UNITED STATES,1,394529
M,100,A,"Potsdam, New York",Potsdam,New York,USA,ENG,Locality,0,-74.98589,44.66986,-74.98589,44.66986,-75.035891,-74.935891,44.61986,44.71986,POTSDAM,NY,CLARKSON UNIVERSITY,POTSDAM,NY,UNITED STATES,3,612833
M,100,A,"Stratford, New Jersey",Stratford,New Jersey,USA,ENG,Locality,0,-75.006649,39.83299,-75.006649,39.83299,-75.056651,-74.956651,39.78299,39.88299,STRATFORD,NJ,ROWAN UNIVERSITY SCHOOL/OSTEOPATHIC MED,STRATFORD,NJ,UNITED STATES,7,2515451
T,100,A,"Cherry Hill, New Jersey",Cherry Hill,New Jersey,USA,ENG,Locality,0,-75.030548,39.927503,-75.030548,39.927503,-75.080551,-74.980551,39.8775,39.9775,CHERRY HILL,NJ,"BIOINCEPT, LLC",CHERRY HILL,NJ,UNITED STATES,1,223421
M,100,A,"Glassboro, New Jersey",Glassboro,New Jersey,USA,ENG,Locality,0,-75.111028,39.707112,-75.111028,39.707112,-75.161031,-75.061031,39.65711,39.75711,GLASSBORO,NJ,ROWAN UNIVERSITY,GLASSBORO,NJ,UNITED STATES,2,206064
M,100,A,"Camden, New Jersey",Camden,New Jersey,USA,ENG,Locality,0,-75.119129,39.945252,-75.119129,39.945252,-75.169131,-75.069131,39.89525,39.99525,CAMDEN,NJ,COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,UNITED STATES,1,591863
M,100,A,"Camden, New Jersey",Camden,New Jersey,USA,ENG,Locality,0,-75.119129,39.945252,-75.119129,39.945252,-75.169131,-75.069131,39.89525,39.99525,CAMDEN,NJ,CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,3,4942747
M,100,A,"Camden, New Jersey",Camden,New Jersey,USA,ENG,Locality,0,-75.119129,39.945252,-75.119129,39.945252,-75.169131,-75.069131,39.89525,39.99525,CAMDEN,NJ,RUTGERS THE STATE UNIV OF NJ CAMDEN,CAMDEN,NJ,UNITED STATES,1,422028
M,100,A,"Elkins Park, Pennsylvania",Elkins Park,Pennsylvania,USA,ENG,Locality,0,-75.12715,40.075574,-75.12715,40.075574,-75.177151,-75.077151,40.02557,40.12557,ELKINS PARK,PA,SALUS UNIVERSITY,ELKINS PARK,PA,UNITED STATES,6,1424918
M,100,A,"Horsham, Pennsylvania",Horsham,Pennsylvania,USA,ENG,Locality,0,-75.130969,40.179742,-75.130969,40.179742,-75.180971,-75.080971,40.12974,40.22974,HORSHAM,PA,"RIGHTCARE SOLUTIONS, INC.",HORSHAM,PA,UNITED STATES,1,484716
T,100,A,"Doylestown, Pennsylvania",Doylestown,Pennsylvania,USA,ENG,Locality,0,-75.131648,40.310033,-75.131648,40.310033,-75.181651,-75.081651,40.26003,40.36003,DOYLESTOWN,PA,BARUCH S. BLUMBERG INSTITUTE,DOYLESTOWN,PA,UNITED STATES,3,1891047
